m2700s22115,Bar.Pressure (mm-Hg),Solar Rad (wat/m2),RH (%),Temperature (*C),Rainfall (mm),Wind Dir (Deg),Wind Gust (km/h),Wind Speed (km/h),Dew Point (*C)
,mm-Hg,wat/m2,%,*C,mm,Deg,km/h,km/h,*C
,BAR,SRD,HMD,TMP,RNF,WND,WNG,WNS,DEW
28-07-2022 20:15,731.9,0,77.9,28.6,0,33,9,4,24.4
28-07-2022 20:20,732,0,78.4,28.5,0,63,8,4,24.4
28-07-2022 20:25,732,0,78.8,28.6,0,76,12,4,24.6
28-07-2022 20:30,732.1,0,79.4,28.5,0,170,8,3,24.6
28-07-2022 20:35,732.1,0,79.9,28.6,0,48,8,3,24.8
28-07-2022 20:40,732.1,0,80.6,28.5,0,48,6,3,24.8
28-07-2022 20:45,732.1,0,80.9,28.4,0,124,12,6,24.8
28-07-2022 20:50,732.2,0,81,28.4,0,97,12,6,24.8
28-07-2022 20:55,732.2,0,81.2,28.4,0,74,9,4,24.9
28-07-2022 21:00,732.4,0,81.4,28.4,0,50,9,4,24.9
28-07-2022 21:05,732.4,0,81.6,28.4,0,33,8,3,24.9
28-07-2022 21:10,732.5,0,81.9,28.2,0,45,6,1,24.8
28-07-2022 21:15,732.6,0,81.7,28.2,0,29,4,1,24.8
28-07-2022 21:20,732.5,0,82.1,28.2,0,72,3,1,24.9
28-07-2022 21:25,732.6,0,82.2,28.2,0,16,3,0,24.9
28-07-2022 21:30,732.8,0,82.3,28.2,0,211,3,0,24.9
28-07-2022 21:35,732.8,0,83.1,28.1,0,224,4,0,25
28-07-2022 21:40,732.9,0,84.8,27.9,0,290,4,3,25.1
28-07-2022 21:45,733,0,86.7,27.7,0,282,6,1,25.3
28-07-2022 21:50,733.1,0,87.9,27.6,0,299,6,0,25.4
28-07-2022 21:55,733.1,0,88.2,27.6,0,350,4,1,25.5
28-07-2022 22:00,733.2,0,88.3,27.6,0,347,4,1,25.5
28-07-2022 22:05,733.3,0,88.4,27.6,0,192,3,0,25.5
28-07-2022 22:10,733.3,0,88.6,27.6,0,310,3,0,25.5
28-07-2022 22:15,733.3,0,88.4,27.6,0,355,4,0,25.5
28-07-2022 22:20,733.3,0,88,27.6,0,269,4,1,25.4
28-07-2022 22:25,733.2,0,87.5,27.6,0,166,4,1,25.3
28-07-2022 22:30,733.3,0,86.8,27.7,0,295,6,1,25.3
28-07-2022 22:35,733.3,0,86.5,27.7,0,43,4,1,25.2
28-07-2022 22:40,733.2,0,86.8,27.6,0,299,3,0,25.2
28-07-2022 22:45,733.1,0,87,27.6,0,285,1,0,25.2
28-07-2022 22:50,733.1,0,87.4,27.6,0,338,1,0,25.3
28-07-2022 22:55,733.1,0,88.8,27.5,0,347,4,1,25.5
28-07-2022 23:00,733.1,0,89.4,27.3,0,337,4,3,25.4
28-07-2022 23:05,733.1,0,89.4,27.3,0,344,4,3,25.4
28-07-2022 23:10,733.2,0,89.7,27.2,0,343,4,1,25.4
28-07-2022 23:15,733.1,0,89.9,27.1,0,345,4,1,25.3
28-07-2022 23:20,733.1,0,89.9,27.2,0,343,4,1,25.4
28-07-2022 23:25,733,0,89.8,27.2,0,333,4,1,25.4
28-07-2022 23:30,733,0,89.7,27.2,0,328,4,3,25.4
28-07-2022 23:35,733,0,89.8,27.2,0,334,4,3,25.4
28-07-2022 23:40,733.1,0,90,27.2,0,337,4,1,25.4
28-07-2022 23:45,733.1,0,90.1,27.2,0,334,4,1,25.4
28-07-2022 23:50,733,0,89.8,27.2,0,337,4,3,25.4
28-07-2022 23:55,732.9,0,90.1,27.2,0,288,3,0,25.4
29-07-2022 00:00,732.8,0,89.9,27.1,0,310,4,1,25.3
29-07-2022 00:05,732.8,0,89.9,27.1,0,353,3,0,25.3
29-07-2022 00:10,732.9,0,90.1,27.1,0,345,3,0,25.3
29-07-2022 00:15,733,0,90.1,27.1,0,348,1,0,25.3
29-07-2022 00:20,733,0,90,27.1,0,354,3,0,25.3
29-07-2022 00:25,732.9,0,89.7,27.3,0,321,4,0,25.5
29-07-2022 00:30,732.8,0,89.2,27.2,0,160,3,0,25.3
29-07-2022 00:35,732.8,0,88.8,27.2,0,340,4,1,25.2
29-07-2022 00:40,732.8,0,88.8,27.2,0,348,4,0,25.2
29-07-2022 00:45,732.8,0,88.5,27.1,0,162,4,0,25
29-07-2022 00:50,732.7,0,88.6,27.2,0,76,4,1,25.2
29-07-2022 00:55,732.6,0,88.6,27.2,0,244,4,1,25.2
29-07-2022 01:00,732.6,0,88.5,27.1,0,170,6,1,25
29-07-2022 01:05,732.4,0,88.2,27.2,0,136,6,1,25.1
29-07-2022 01:10,732.4,0,87.9,27.2,0,172,4,1,25
29-07-2022 01:15,732.4,0,87.2,27.2,0,199,9,3,24.9
29-07-2022 01:20,732.3,0,86.3,27.3,0,135,11,4,24.8
29-07-2022 01:25,732.3,0,86,27.3,0,135,6,3,24.7
29-07-2022 01:30,732.2,0,86,27.3,0,197,6,3,24.7
29-07-2022 01:35,732.1,0,85.9,27.3,0,96,8,3,24.7
29-07-2022 01:40,732.1,0,85.7,27.3,0,88,8,3,24.7
29-07-2022 01:45,732.2,0,85.7,27.3,0,208,11,3,24.7
29-07-2022 01:50,732.2,0,85.7,27.3,0,231,11,3,24.7
29-07-2022 01:55,732.1,0,85.9,27.3,0,125,4,3,24.7
29-07-2022 02:00,732.1,0,86.3,27.2,0,182,8,3,24.7
29-07-2022 02:05,732.2,0,86.5,27.1,0,43,6,3,24.7
29-07-2022 02:10,732.2,0,86.6,27.1,0,87,8,3,24.7
29-07-2022 02:15,732,0,86.8,27.1,0,19,6,3,24.7
29-07-2022 02:20,732.1,0,86.7,27,0,108,6,3,24.6
29-07-2022 02:25,732.1,0,86.7,27,0,197,6,3,24.6
29-07-2022 02:30,732.1,0,86.7,27.1,0,184,9,3,24.7
29-07-2022 02:35,732.1,0,86.7,27,0,166,9,3,24.6
29-07-2022 02:40,732.1,0,86.5,27,0,72,8,4,24.6
29-07-2022 02:45,732.2,0,86.6,27,0,62,8,3,24.6
29-07-2022 02:50,732.1,0,86.6,27,0,67,9,4,24.6
29-07-2022 02:55,732.1,0,86.8,26.9,0,31,8,1,24.5
29-07-2022 03:00,732,0,86.5,27,0,28,9,4,24.6
29-07-2022 03:05,732,0,86.1,27.1,0,39,11,4,24.6
29-07-2022 03:10,732,0,86.3,27,0,33,9,4,24.5
29-07-2022 03:15,732,0,86.6,27,0,76,9,4,24.6
29-07-2022 03:20,732,0,86.9,26.9,0,26,8,3,24.5
29-07-2022 03:25,732,0,86.6,27,0,69,11,4,24.6
29-07-2022 03:30,732,0,86.6,27,0,88,9,4,24.6
29-07-2022 03:35,732.1,0,86.9,27,0,36,8,3,24.6
29-07-2022 03:40,732.2,0,87.1,26.9,0,32,11,3,24.6
29-07-2022 03:45,732.1,0,87.3,26.9,0,28,12,4,24.6
29-07-2022 03:50,732.2,0,87.4,26.9,0,67,6,3,24.6
29-07-2022 03:55,732.2,0,87.9,26.8,0,31,8,3,24.6
29-07-2022 04:00,732.2,0,88.2,26.8,0,43,8,4,24.7
29-07-2022 04:05,732.2,0,88.4,26.7,0,42,8,4,24.6
29-07-2022 04:10,732.1,0,88.7,26.7,0,38,9,4,24.7
29-07-2022 04:15,732.2,0,89,26.6,0,43,9,4,24.6
29-07-2022 04:20,732.3,0,89.1,26.6,0,35,4,3,24.7
29-07-2022 04:25,732.2,0,89.3,26.6,0,38,9,4,24.7
29-07-2022 04:30,732.2,0,89.4,26.6,0,101,8,1,24.7
29-07-2022 04:35,732.2,0,89.6,26.5,0,57,9,4,24.6
29-07-2022 04:40,732.2,0,90.1,26.4,0,59,9,3,24.6
29-07-2022 04:45,732.2,0,90.2,26.4,0,53,8,4,24.7
29-07-2022 04:50,732.2,0,90.4,26.4,0,86,8,3,24.7
29-07-2022 04:55,732.2,0,90.5,26.4,0,76,8,4,24.7
29-07-2022 05:00,732.2,0,90.6,26.4,0,63,9,6,24.7
29-07-2022 05:05,732.2,0,90.6,26.4,0,57,12,6,24.7
29-07-2022 05:10,732.3,0,90.5,26.4,0,35,12,8,24.7
29-07-2022 05:15,732.3,0,90.7,26.4,0,38,11,8,24.8
29-07-2022 05:20,732.3,0,90.7,26.3,0,49,12,6,24.7
29-07-2022 05:25,732.3,0,90.9,26.3,0,40,9,6,24.7
29-07-2022 05:30,732.3,0,91.2,26.3,0,46,8,4,24.7
29-07-2022 05:35,732.3,0,91.3,26.3,0,57,8,4,24.8
29-07-2022 05:40,732.4,0,91.4,26.2,0,39,8,4,24.7
29-07-2022 05:45,732.4,0,91.3,26.3,0,33,9,4,24.8
29-07-2022 05:50,732.4,0,91.3,26.3,0,55,9,4,24.8
29-07-2022 05:55,732.5,0,91.6,26.2,0,35,8,4,24.7
29-07-2022 06:00,732.4,0,91.7,26.2,0,28,8,4,24.7
29-07-2022 06:05,732.5,2,92,26.2,0,93,8,3,24.8
29-07-2022 06:10,732.5,4,92.1,26.2,0,36,4,3,24.8
29-07-2022 06:15,732.6,8,92.2,26.2,0,66,8,3,24.8
29-07-2022 06:20,732.7,14,92.1,26.2,0,39,11,6,24.8
29-07-2022 06:25,732.7,20,92.1,26.2,0,59,9,4,24.8
29-07-2022 06:30,732.7,28,92,26.1,0,25,11,6,24.7
29-07-2022 06:35,732.7,33,92,26.2,0,24,11,6,24.8
29-07-2022 06:40,732.8,37,92.1,26.2,0,45,11,4,24.8
29-07-2022 06:45,732.8,41,91.9,26.2,0,53,9,6,24.8
29-07-2022 06:50,732.9,43,91.7,26.3,0,98,11,4,24.8
29-07-2022 06:55,733,48,91.6,26.3,0,59,9,6,24.8
29-07-2022 07:00,732.9,53,91.5,26.3,0,52,9,6,24.8
29-07-2022 07:05,733,61,91.4,26.3,0,39,9,8,24.8
29-07-2022 07:10,733,75,91.3,26.4,0,139,11,8,24.9
29-07-2022 07:15,733.1,79,91.1,26.4,0,77,14,8,24.8
29-07-2022 07:20,733.1,97,90.9,26.5,0,55,11,4,24.9
29-07-2022 07:25,733,116,90.8,26.6,0,76,11,4,25
29-07-2022 07:30,733,124,90.7,26.5,0,50,12,8,24.9
29-07-2022 07:35,733.1,136,90.5,26.7,0,66,14,8,25
29-07-2022 07:40,733.1,146,90.3,26.7,0,62,14,9,25
29-07-2022 07:45,733.1,156,90,26.8,0,59,19,9,25
29-07-2022 07:50,733.1,163,89.7,26.7,0,42,19,12,24.9
29-07-2022 07:55,733.1,165,89.6,26.7,0,43,20,11,24.8
29-07-2022 08:00,733.1,194,89.3,26.8,0,62,17,11,24.9
29-07-2022 08:05,733.1,196,89,26.9,0,38,17,11,24.9
29-07-2022 08:10,733,221,88.8,26.9,0,49,17,12,24.9
29-07-2022 08:15,733,208,88.6,26.9,0,60,17,9,24.9
29-07-2022 08:20,733,212,88.6,26.9,0,53,14,9,24.9
29-07-2022 08:25,732.9,237,88.2,27.1,0,50,16,9,25
29-07-2022 08:30,732.8,260,87.6,27.3,0,107,14,6,25.1
29-07-2022 08:35,732.7,278,87.5,27.3,0,67,17,9,25
29-07-2022 08:40,732.7,281,87,27.4,0,50,16,8,25
29-07-2022 08:45,732.7,290,87,27.3,0,101,17,9,24.9
29-07-2022 08:50,732.7,302,86.8,27.3,0,45,17,11,24.9
29-07-2022 08:55,732.6,316,86.1,27.6,0,46,17,9,25.1
29-07-2022 09:00,732.6,331,85.6,27.5,0,42,17,11,24.9
29-07-2022 09:05,732.6,306,85.1,27.6,0,57,17,11,24.9
29-07-2022 09:10,732.6,337,84.9,27.6,0,53,19,11,24.8
29-07-2022 09:15,732.6,356,84.2,27.8,0,57,17,9,24.9
29-07-2022 09:20,732.5,390,83.7,27.8,0,48,20,12,24.8
29-07-2022 09:25,732.5,401,83,27.9,0,90,19,11,24.7
29-07-2022 09:30,732.4,431,81.5,28.2,0,74,16,8,24.7
29-07-2022 09:35,732.1,444,81.4,28.2,0,49,17,11,24.7
29-07-2022 09:40,732,415,81.3,28.1,0,52,20,12,24.6
29-07-2022 09:45,732.1,441,80.2,28.2,0,56,16,11,24.5
29-07-2022 09:50,732,493,79.5,28.6,0,81,11,6,24.7
29-07-2022 09:55,731.7,1033,74.9,30,0,64,14,8,25.1
29-07-2022 10:00,730.4,912,74.6,29.6,0,57,17,12,24.6
29-07-2022 10:05,730,825,75.4,29.4,0,53,19,11,24.6
29-07-2022 10:10,730,772,74.4,29.5,0,55,19,11,24.5
29-07-2022 10:15,730.1,987,73.7,29.8,0,56,17,11,24.6
29-07-2022 10:20,730.1,693,75.7,29.3,0,55,20,12,24.6
29-07-2022 10:25,730.4,689,74.7,29.7,0,111,14,6,24.7
29-07-2022 10:30,730.6,764,72.3,30.3,0,70,11,4,24.8
29-07-2022 10:35,730.1,1023,70.7,30.6,0,74,17,9,24.7
29-07-2022 10:40,729.5,1000,68.6,30.8,0,107,14,8,24.4
29-07-2022 10:45,729.2,873,68.9,30.8,0,70,17,9,24.4
29-07-2022 10:50,729.3,637,71.5,30,0,67,19,11,24.3
29-07-2022 10:55,729.9,628,71.5,30.1,0,93,12,8,24.4
29-07-2022 11:00,730.4,634,68.8,30.4,0,43,17,9,24
29-07-2022 11:05,730.5,647,68.9,30.1,0,55,19,11,23.8
29-07-2022 11:10,730.5,736,69.6,30.2,0,49,19,11,24
29-07-2022 11:15,730.6,853,68.6,30.5,0,76,17,9,24.1
29-07-2022 11:20,730.5,1018,67.3,30.7,0,57,22,11,23.9
29-07-2022 11:25,730.2,1174,65.8,31.2,0,64,20,11,24
29-07-2022 11:30,729.9,1241,64.6,31.2,0,53,19,12,23.7
29-07-2022 11:35,729.6,904,65.9,30.9,0,53,19,14,23.8
29-07-2022 11:40,729.9,880,66.4,30.9,0,84,19,11,23.9
29-07-2022 11:45,730.2,1238,62.6,31.9,0,101,20,9,23.9
29-07-2022 11:50,729.9,1061,63.8,31.6,0,70,27,11,23.9
29-07-2022 11:55,729.8,1254,61.8,31.9,0,66,24,12,23.7
29-07-2022 12:00,729.6,996,62.7,31.6,0,63,20,12,23.6
29-07-2022 12:05,729.8,1209,62.5,31.4,0,56,24,17,23.4
29-07-2022 12:10,729.9,1141,62.8,31.6,0,60,25,16,23.6
29-07-2022 12:15,729.9,1013,62.1,31.8,0,59,20,12,23.6
29-07-2022 12:20,730.1,749,64.7,30.9,0,56,24,14,23.5
29-07-2022 12:25,730.2,1065,63.2,31.8,0,66,17,9,23.9
29-07-2022 12:30,730.3,584,65.1,31.2,0,60,14,8,23.9
29-07-2022 12:35,730.5,864,62.7,31.7,0,70,20,9,23.7
29-07-2022 12:40,730.4,1137,62.3,31.8,0,80,22,12,23.7
29-07-2022 12:45,730.2,1036,62.1,31.9,0,81,19,12,23.7
29-07-2022 12:50,730,1089,61.1,32.1,0,60,20,12,23.7
29-07-2022 12:55,729.8,1243,59.5,32.7,0,98,16,9,23.8
29-07-2022 13:00,729.6,1221,60.8,32.3,0,64,20,12,23.8
29-07-2022 13:05,729.5,934,61.8,32.2,0,52,19,12,23.9
29-07-2022 13:10,729.6,1278,61.2,32.1,0,66,25,16,23.7
29-07-2022 13:15,729.5,1267,61.1,31.9,0,56,25,17,23.5
29-07-2022 13:20,729.5,1167,60.9,32.1,0,53,22,14,23.6
29-07-2022 13:25,729.5,1047,59.3,32.3,0,97,22,12,23.3
29-07-2022 13:30,729.6,672,61.3,32,0,94,17,8,23.6
29-07-2022 13:35,729.8,680,63.5,31.5,0,49,20,12,23.7
29-07-2022 13:40,729.8,1233,60,32.2,0,59,22,17,23.4
29-07-2022 13:45,729.6,1013,59.7,32.4,0,49,27,14,23.6
29-07-2022 13:50,729.5,917,59.5,32.2,0,107,24,12,23.3
29-07-2022 13:55,729.4,1147,59,32.3,0,66,32,17,23.3
29-07-2022 14:00,729.3,1120,57.3,32.5,0,72,25,14,23
29-07-2022 14:05,729.3,1087,57.6,32.4,0,63,24,16,23
29-07-2022 14:10,729.4,1115,56.6,32.9,0,81,20,11,23.1
29-07-2022 14:15,729.3,1144,57.6,32.4,0,56,24,16,23
29-07-2022 14:20,729.3,564,60.6,31.9,0,74,19,12,23.3
29-07-2022 14:25,729.4,1081,57.9,32.8,0,87,24,9,23.4
29-07-2022 14:30,729.2,1078,57.1,32.8,0,67,20,14,23.2
29-07-2022 14:35,729,1015,56.8,32.6,0,64,24,14,22.9
29-07-2022 14:40,729,993,57,32.5,0,80,20,12,22.9
29-07-2022 14:45,728.9,993,56,32.8,0,55,20,14,22.9
29-07-2022 14:50,728.9,995,55.7,33.1,0,56,22,11,23.1
29-07-2022 14:55,728.7,1006,56,32.9,0,111,30,14,23
29-07-2022 15:00,728.6,915,56.1,32.6,0,50,25,16,22.7
29-07-2022 15:05,728.6,960,55.3,32.7,0,60,22,12,22.6
29-07-2022 15:10,728.7,947,55.5,32.7,0,55,20,14,22.6
29-07-2022 15:15,728.7,719,56.2,32.7,0,94,19,12,22.8
29-07-2022 15:20,728.6,847,55.5,32.6,0,67,27,14,22.5
29-07-2022 15:25,728.5,890,55.3,32.6,0,70,27,16,22.5
29-07-2022 15:30,728.5,916,54.3,32.9,0,48,20,14,22.5
29-07-2022 15:35,728.4,826,54.6,32.8,0,87,20,12,22.4
29-07-2022 15:40,728.2,811,53.8,33.2,0,79,22,11,22.6
29-07-2022 15:45,728.1,660,54.8,32.7,0,91,20,9,22.4
29-07-2022 15:50,728.2,800,54.3,32.7,0,46,22,16,22.3
29-07-2022 15:55,728.2,615,55.1,32.8,0,80,20,12,22.6
29-07-2022 16:00,728.1,432,55.7,32.2,0,111,22,12,22.2
29-07-2022 16:05,728.2,653,55.1,32.4,0,74,22,14,22.2
29-07-2022 16:10,728.2,423,55.9,32.2,0,100,24,16,22.3
29-07-2022 16:15,728.2,724,54.8,32.8,0,80,22,11,22.5
29-07-2022 16:20,728.1,463,55.5,32.4,0,73,24,14,22.3
29-07-2022 16:25,728,340,56.5,32,0,66,27,12,22.3
29-07-2022 16:30,728.2,658,55.3,32.7,0,50,20,12,22.6
29-07-2022 16:35,728.1,280,56.6,32.2,0,88,14,9,22.5
29-07-2022 16:40,728,513,56.7,32.3,0,67,24,14,22.6
29-07-2022 16:45,728,528,56.5,32.3,0,67,22,16,22.5
29-07-2022 16:50,728.1,478,55.8,32.4,0,48,20,12,22.4
29-07-2022 16:55,728.1,541,55.8,32.4,0,63,27,16,22.4
29-07-2022 17:00,728.1,361,56.7,32.2,0,72,24,14,22.5
29-07-2022 17:05,728.1,431,56.8,32.3,0,90,28,16,22.6
29-07-2022 17:10,728.2,385,56.6,32.3,0,77,24,14,22.6
29-07-2022 17:15,728.2,268,58.1,32.3,0,112,16,8,23
29-07-2022 17:20,728.3,206,58.8,31.8,0,48,24,12,22.7
29-07-2022 17:25,728.2,362,57.8,32.1,0,45,22,11,22.7
29-07-2022 17:30,728.3,372,57.6,32.3,0,38,25,12,22.9
29-07-2022 17:35,728.3,306,57.3,32.2,0,64,20,12,22.7
29-07-2022 17:40,728.4,273,58,32.3,0,46,17,9,23
29-07-2022 17:45,728.3,302,57.6,32.1,0,48,20,14,22.7
29-07-2022 17:50,728.3,218,57.2,32,0,64,19,12,22.5
29-07-2022 17:55,728.5,259,57.3,32.1,0,45,16,9,22.6
29-07-2022 18:00,728.5,260,57.3,32.2,0,93,19,11,22.7
29-07-2022 18:05,728.5,254,57.5,32.2,0,79,20,11,22.7
29-07-2022 18:10,728.5,228,58.2,32.1,0,146,16,8,22.9
29-07-2022 18:15,728.6,207,58.3,32,0,112,24,11,22.8
29-07-2022 18:20,728.6,186,58.3,31.9,0,38,16,9,22.7
29-07-2022 18:25,728.7,180,58.7,31.8,0,72,20,11,22.7
29-07-2022 18:30,728.8,147,58.6,31.9,0,88,12,6,22.8
29-07-2022 18:35,729,122,58.9,31.8,0,105,12,6,22.8
29-07-2022 18:40,729.1,104,59.8,31.7,0,46,11,4,22.9
29-07-2022 18:45,729.1,92,59.4,31.7,0,67,14,8,22.8
29-07-2022 18:50,729.3,80,59.2,31.5,0,64,17,9,22.6
29-07-2022 18:55,729.4,72,59.5,31.5,0,63,16,8,22.7
29-07-2022 19:00,729.4,56,60.2,31.3,0,50,14,9,22.7
29-07-2022 19:05,729.5,41,60.9,31.2,0,42,14,8,22.8
29-07-2022 19:10,729.6,30,61.2,31.1,0,97,16,9,22.7
29-07-2022 19:15,729.8,19,61.6,30.9,0,35,12,8,22.7
29-07-2022 19:20,729.9,13,61.9,30.8,0,57,17,9,22.6
29-07-2022 19:25,729.9,7,62.4,30.8,0,66,12,8,22.8
29-07-2022 19:30,730.1,2,62.8,30.7,0,32,14,6,22.8
29-07-2022 19:35,730.1,0,63.2,30.6,0,60,14,6,22.8
29-07-2022 19:40,730.1,0,63.7,30.6,0,40,9,6,22.9
29-07-2022 19:45,730.2,0,64.3,30.4,0,39,12,6,22.9
29-07-2022 19:50,730.3,0,64.9,30.3,0,64,9,3,23
29-07-2022 19:55,730.4,0,64.7,30.3,0,63,8,4,22.9
29-07-2022 20:00,730.4,0,65,30.3,0,29,8,3,23
29-07-2022 20:05,730.4,0,65.9,30.3,0,50,9,4,23.2
29-07-2022 20:10,730.4,0,66,30.2,0,50,6,1,23.1
29-07-2022 20:15,730.5,0,66,30.2,0,87,8,3,23.1
29-07-2022 20:20,730.5,0,66.2,30.1,0,127,11,3,23.1
29-07-2022 20:25,730.4,0,67.1,30,0,124,9,3,23.2
29-07-2022 20:30,730.5,0,68.5,29.8,0,256,6,3,23.4
29-07-2022 20:35,730.4,0,69.8,29.7,0,237,4,1,23.6
29-07-2022 20:40,730.6,0,70.1,29.7,0,231,11,3,23.7
29-07-2022 20:45,730.7,0,69.8,29.7,0,245,8,4,23.6
29-07-2022 20:50,730.6,0,69.9,29.6,0,180,9,4,23.5
29-07-2022 20:55,730.6,0,69.8,29.6,0,210,12,4,23.5
29-07-2022 21:00,730.6,0,70.1,29.5,0,189,9,4,23.5
29-07-2022 21:05,730.7,0,70.2,29.4,0,196,11,4,23.4
29-07-2022 21:10,730.7,0,70.3,29.5,0,200,16,4,23.5
29-07-2022 21:15,730.7,0,70.4,29.4,0,182,11,3,23.4
29-07-2022 21:20,730.9,0,70.5,29.4,0,218,9,3,23.5
29-07-2022 21:25,730.9,0,71,29.4,0,201,6,1,23.6
29-07-2022 21:30,731,0,71.8,29.2,0,241,4,1,23.6
29-07-2022 21:35,731.1,0,72.1,29.2,0,227,8,3,23.7
29-07-2022 21:40,731.2,0,72.4,29.1,0,183,6,3,23.6
29-07-2022 21:45,731.2,0,72.3,29.1,0,138,9,3,23.6
29-07-2022 21:50,731.3,0,72.5,29.1,0,124,9,3,23.6
29-07-2022 21:55,731.3,0,72.8,28.9,0,159,6,3,23.5
29-07-2022 22:00,731.4,0,73,28.9,0,201,8,3,23.6
29-07-2022 22:05,731.4,0,73,28.9,0,206,8,1,23.6
29-07-2022 22:10,731.4,0,73.1,28.9,0,177,8,3,23.6
29-07-2022 22:15,731.5,0,73.4,28.9,0,196,4,1,23.7
29-07-2022 22:20,731.4,0,73.6,28.9,0,228,8,3,23.7
29-07-2022 22:25,731.5,0,73.7,28.8,0,176,9,3,23.6
29-07-2022 22:30,731.5,0,73.7,28.8,0,269,9,3,23.6
29-07-2022 22:35,731.5,0,73.7,28.8,0,201,9,4,23.6
29-07-2022 22:40,731.5,0,73.8,28.8,0,168,9,4,23.7
29-07-2022 22:45,731.4,0,73.9,28.7,0,139,9,4,23.6
29-07-2022 22:50,731.5,0,74.1,28.7,0,42,11,4,23.6
29-07-2022 22:55,731.5,0,74,28.7,0,196,12,4,23.6
29-07-2022 23:00,731.5,0,74.4,28.6,0,136,9,3,23.6
29-07-2022 23:05,731.4,0,74.5,28.6,0,73,11,4,23.6
29-07-2022 23:10,731.5,0,74.8,28.5,0,121,8,3,23.6
29-07-2022 23:15,731.5,0,74.9,28.4,0,204,9,3,23.5
29-07-2022 23:20,731.4,0,75,28.4,0,117,6,3,23.5
29-07-2022 23:25,731.5,0,75.2,28.4,0,156,12,4,23.6
29-07-2022 23:30,731.5,0,75.4,28.4,0,101,9,3,23.6
29-07-2022 23:35,731.5,0,75.4,28.4,0,80,9,3,23.6
29-07-2022 23:40,731.5,0,75.3,28.3,0,127,9,3,23.5
29-07-2022 23:45,731.5,0,75.2,28.3,0,120,9,3,23.5
29-07-2022 23:50,731.6,0,75.7,28.2,0,210,8,3,23.5
29-07-2022 23:55,731.6,0,76.1,28.2,0,203,8,1,23.6
30-07-2022 00:00,731.5,0,76.2,28.1,0,192,9,4,23.5
30-07-2022 00:05,731.5,0,76.6,28,0,187,6,3,23.5
30-07-2022 00:10,731.4,0,77,27.9,0,265,6,1,23.5
30-07-2022 00:15,731.4,0,77.3,27.9,0,207,9,4,23.6
30-07-2022 00:20,731.2,0,77.4,27.8,0,142,11,4,23.5
30-07-2022 00:25,731.2,0,77.4,27.8,0,204,12,3,23.5
30-07-2022 00:30,731.2,0,77.7,27.8,0,173,8,4,23.5
30-07-2022 00:35,731.2,0,77.6,27.7,0,203,11,3,23.4
30-07-2022 00:40,731.1,0,77.7,27.7,0,227,11,4,23.4
30-07-2022 00:45,731.1,0,77.8,27.7,0,145,8,3,23.5
30-07-2022 00:50,731.1,0,78.1,27.7,0,148,11,4,23.5
30-07-2022 00:55,731.2,0,78.2,27.7,0,194,12,4,23.6
30-07-2022 01:00,731.2,0,78.5,27.6,0,153,9,4,23.5
30-07-2022 01:05,731,0,78.8,27.6,0,162,9,4,23.6
30-07-2022 01:10,731,0,79.1,27.5,0,170,9,3,23.6
30-07-2022 01:15,730.9,0,79.3,27.5,0,282,9,3,23.6
30-07-2022 01:20,730.9,0,79.3,27.5,0,132,11,3,23.6
30-07-2022 01:25,731,0,79.3,27.5,0,223,12,4,23.6
30-07-2022 01:30,731,0,79.2,27.6,0,100,12,4,23.7
30-07-2022 01:35,731.1,0,79.5,27.6,0,132,8,3,23.7
30-07-2022 01:40,731.2,0,79.9,27.4,0,104,9,3,23.6
30-07-2022 01:45,731.2,0,80.5,27.3,0,168,6,3,23.6
30-07-2022 01:50,731.2,0,80.8,27.3,0,160,6,3,23.7
30-07-2022 01:55,731.2,0,80.9,27.2,0,175,8,1,23.6
30-07-2022 02:00,731.3,0,80.8,27.2,0,57,6,1,23.6
30-07-2022 02:05,731.2,0,80.8,27.3,0,97,8,1,23.7
30-07-2022 02:10,731.2,0,80.8,27.3,0,42,9,3,23.7
30-07-2022 02:15,731.3,0,81,27.2,0,49,6,3,23.7
30-07-2022 02:20,731.2,0,81.3,27.2,0,31,9,3,23.7
30-07-2022 02:25,731.2,0,81.9,27.1,0,32,6,3,23.7
30-07-2022 02:30,731.2,0,81.7,27.1,0,29,6,3,23.7
30-07-2022 02:35,731.2,0,81.1,27.2,0,29,11,4,23.7
30-07-2022 02:40,731.2,0,81.1,27.1,0,45,12,4,23.6
30-07-2022 02:45,731.1,0,80.2,27.3,0,60,12,6,23.6
30-07-2022 02:50,731.1,0,79.6,27.3,0,64,14,6,23.5
30-07-2022 02:55,731,0,79.7,27.3,0,40,16,6,23.5
30-07-2022 03:00,731,0,80.2,27.3,0,50,11,4,23.6
30-07-2022 03:05,731,0,80.6,27.2,0,43,12,6,23.6
30-07-2022 03:10,731,0,81.2,27.1,0,48,11,6,23.6
30-07-2022 03:15,731,0,81.6,26.9,0,49,12,8,23.5
30-07-2022 03:20,731,0,82.1,26.9,0,48,11,6,23.6
30-07-2022 03:25,731.1,0,82.2,26.8,0,40,8,4,23.5
30-07-2022 03:30,731,0,82.5,26.8,0,43,8,4,23.6
30-07-2022 03:35,731,0,82.4,26.9,0,46,11,4,23.6
30-07-2022 03:40,730.9,0,82.5,26.8,0,42,9,6,23.6
30-07-2022 03:45,730.9,0,82.7,26.8,0,70,11,6,23.6
